date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:00:56	8736/8736	---M--	200	added ('OK')	image/png	etag:%226265204e-2220%22	https://templates.hibootstrap.com/colugo/default/assets/img/store/2.png	C:/My%20Web%20Sites/ps/templates.hibootstrap.com/colugo/default/assets/img/store/2.png	(from https://templates.hibootstrap.com/colugo/default/index.html)
15:00:57	3762/3762	---M--	200	added ('OK')	image/png	etag:%226265204c-eb2%22	https://templates.hibootstrap.com/colugo/default/assets/img/shape/1.png	C:/My%20Web%20Sites/ps/templates.hibootstrap.com/colugo/default/assets/img/shape/1.png	(from https://templates.hibootstrap.com/colugo/default/index.html)
15:00:57	9204/9204	---M--	200	added ('OK')	image/png	etag:%226265204e-23f4%22	https://templates.hibootstrap.com/colugo/default/assets/img/store/1.png	C:/My%20Web%20Sites/ps/templates.hibootstrap.com/colugo/default/assets/img/store/1.png	(from https://templates.hibootstrap.com/colugo/default/index.html)
15:00:57	1479/1479	---M--	200	added ('OK')	image/png	etag:%226265204c-5c7%22	https://templates.hibootstrap.com/colugo/default/assets/img/shape/2.png	C:/My%20Web%20Sites/ps/templates.hibootstrap.com/colugo/default/assets/img/shape/2.png	(from https://templates.hibootstrap.com/colugo/default/index.html)
15:00:59	382/382	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226265204c-17e%22	https://templates.hibootstrap.com/colugo/default/assets/img/shape/4.svg	C:/My%20Web%20Sites/ps/templates.hibootstrap.com/colugo/default/assets/img/shape/4.svg	(from https://templates.hibootstrap.com/colugo/default/index.html)
15:00:59	414/414	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226265204c-19e%22	https://templates.hibootstrap.com/colugo/default/assets/img/shape/3.svg	C:/My%20Web%20Sites/ps/templates.hibootstrap.com/colugo/default/assets/img/shape/3.svg	(from https://templates.hibootstrap.com/colugo/default/index.html)
15:01:00	252/252	---M--	200	added ('OK')	image/png	etag:%226265204c-4d3%22	https://templates.hibootstrap.com/colugo/default/assets/img/shape/5.png	C:/My%20Web%20Sites/ps/templates.hibootstrap.com/colugo/default/assets/img/shape/5.png	(from https://templates.hibootstrap.com/colugo/default/index.html)
15:01:01	57775/57775	---M--	200	added ('OK')	image/png	etag:%2262652032-e1af%22	https://templates.hibootstrap.com/colugo/default/assets/img/about.png	C:/My%20Web%20Sites/ps/templates.hibootstrap.com/colugo/default/assets/img/about.png	(from https://templates.hibootstrap.com/colugo/default/index.html)
15:01:02	43003/43003	---M--	200	added ('OK')	image/png	etag:%226265204a-a7fb%22	https://templates.hibootstrap.com/colugo/default/assets/img/screenshot/2.png	C:/My%20Web%20Sites/ps/templates.hibootstrap.com/colugo/default/assets/img/screenshot/2.png	(from https://templates.hibootstrap.com/colugo/default/index.html)
15:01:04	117294/117294	---M--	200	added ('OK')	image/png	etag:%2262652034-1ca2e%22	https://templates.hibootstrap.com/colugo/default/assets/img/mobile.png	C:/My%20Web%20Sites/ps/templates.hibootstrap.com/colugo/default/assets/img/mobile.png	(from https://templates.hibootstrap.com/colugo/default/index.html)
15:01:07	56005/56005	---M--	200	added ('OK')	image/png	etag:%226265204a-dac5%22	https://templates.hibootstrap.com/colugo/default/assets/img/screenshot/1.png	C:/My%20Web%20Sites/ps/templates.hibootstrap.com/colugo/default/assets/img/screenshot/1.png	(from https://templates.hibootstrap.com/colugo/default/index.html)
15:01:07	36600/36600	---M--	200	added ('OK')	image/png	etag:%226265204b-8ef8%22	https://templates.hibootstrap.com/colugo/default/assets/img/screenshot/4.png	C:/My%20Web%20Sites/ps/templates.hibootstrap.com/colugo/default/assets/img/screenshot/4.png	(from https://templates.hibootstrap.com/colugo/default/index.html)
15:01:08	12882/12882	---M--	200	added ('OK')	image/png	etag:%226265204b-3252%22	https://templates.hibootstrap.com/colugo/default/assets/img/screenshot/5.png	C:/My%20Web%20Sites/ps/templates.hibootstrap.com/colugo/default/assets/img/screenshot/5.png	(from https://templates.hibootstrap.com/colugo/default/index.html)
15:01:09	29212/29212	---M--	200	added ('OK')	image/png	etag:%226265204b-721c%22	https://templates.hibootstrap.com/colugo/default/assets/img/screenshot/6.png	C:/My%20Web%20Sites/ps/templates.hibootstrap.com/colugo/default/assets/img/screenshot/6.png	(from https://templates.hibootstrap.com/colugo/default/index.html)
15:01:10	5358/5358	---M--	200	added ('OK')	image/jpeg	etag:%2262652049-14f6%22	https://templates.hibootstrap.com/colugo/default/assets/img/client/1.jpg	C:/My%20Web%20Sites/ps/templates.hibootstrap.com/colugo/default/assets/img/client/1.jpg	(from https://templates.hibootstrap.com/colugo/default/index.html)
15:01:12	3925/3925	---M--	200	added ('OK')	image/jpeg	etag:%2262652049-f55%22	https://templates.hibootstrap.com/colugo/default/assets/img/client/2.jpg	C:/My%20Web%20Sites/ps/templates.hibootstrap.com/colugo/default/assets/img/client/2.jpg	(from https://templates.hibootstrap.com/colugo/default/index.html)
15:01:12	4496/4496	---M--	200	added ('OK')	image/jpeg	etag:%2262652049-1190%22	https://templates.hibootstrap.com/colugo/default/assets/img/client/3.jpg	C:/My%20Web%20Sites/ps/templates.hibootstrap.com/colugo/default/assets/img/client/3.jpg	(from https://templates.hibootstrap.com/colugo/default/index.html)
15:01:13	3297/3297	---M--	200	added ('OK')	image/jpeg	etag:%2262652049-ce1%22	https://templates.hibootstrap.com/colugo/default/assets/img/client/4.jpg	C:/My%20Web%20Sites/ps/templates.hibootstrap.com/colugo/default/assets/img/client/4.jpg	(from https://templates.hibootstrap.com/colugo/default/index.html)
15:01:14	3326/3326	---M--	200	added ('OK')	image/jpeg	etag:%226265204a-cfe%22	https://templates.hibootstrap.com/colugo/default/assets/img/client/5.jpg	C:/My%20Web%20Sites/ps/templates.hibootstrap.com/colugo/default/assets/img/client/5.jpg	(from https://templates.hibootstrap.com/colugo/default/index.html)
15:01:15	10423/10423	---M--	200	added ('OK')	image/png	etag:%2262652034-28b7%22	https://templates.hibootstrap.com/colugo/default/assets/img/overview.png	C:/My%20Web%20Sites/ps/templates.hibootstrap.com/colugo/default/assets/img/overview.png	(from https://templates.hibootstrap.com/colugo/default/index.html)
15:01:19	32934/32934	---M--	200	added ('OK')	image/jpeg	etag:%226265204f-80a6%22	https://templates.hibootstrap.com/colugo/default/assets/img/team/image1.jpg	C:/My%20Web%20Sites/ps/templates.hibootstrap.com/colugo/default/assets/img/team/image1.jpg	(from https://templates.hibootstrap.com/colugo/default/index.html)
15:01:19	64238/64238	---M--	200	added ('OK')	image/png	etag:%2262652033-faee%22	https://templates.hibootstrap.com/colugo/default/assets/img/faq-mobile.png	C:/My%20Web%20Sites/ps/templates.hibootstrap.com/colugo/default/assets/img/faq-mobile.png	(from https://templates.hibootstrap.com/colugo/default/index.html)
